611	U33260	11/14/2019 7:00:08 AM	N33604 N50698 N14845 N22598 N54739 N27907 N32447 N34611 N15253 N1966 N3247 N20259 N56451 N47544 N45847 N29415 N27803 N48171 N21554 N53102 N47020 N38285 N56766 N24161	N36003-0 N26944-0 N22532-0 N31679-0 N47721-0 N9623-0 N29739-1 N31556-0 N32641-0 N18522-0 N23508-0 N36016-0 N24171-0 N8595-1 N26673-0 N16777-0 N3167-0 N16419-0 N7684-0 N2021-1 N62933-0 N18803-0
612	U76384	11/13/2019 9:03:15 AM	N29177 N63248 N58644 N16233 N44559 N32483 N4259 N45794 N46392 N53531 N17966 N51163 N37915 N37811 N59704 N18275 N61388 N12676 N63411 N25158 N9012 N37280 N8448 N60184 N26026 N41797 N23718 N30160 N2309 N54695 N8331 N13138 N55556 N47479 N38256 N50020 N54966 N47508 N46267 N56694 N16380 N25885 N48699 N53948 N16812 N2003 N9317 N16344 N16043 N32928 N7938	N39010-0 N47061-1
613	U31361	11/14/2019 4:25:51 AM	N39556 N30344 N57371 N22991 N61490 N55189 N16695 N3345 N17854 N14984 N21019 N61388 N55266 N31801 N51330	N64174-0 N29739-0 N9623-0 N8015-0 N40559-0 N45509-0 N48017-1 N50872-0 N29133-0 N23877-0 N47098-0 N40109-0
614	U17137	11/9/2019 6:44:29 AM	N27194 N39055 N55829 N138 N34997 N21777 N21746 N3500 N44251 N64777 N15254 N871 N61070 N16233 N40837 N61704 N64503 N36699 N44495 N34694 N50513 N4536 N17732 N1066 N15655 N61534 N3560 N39235 N12096 N54936 N13137 N48098 N49362 N36398 N55951 N7422 N51692 N25525 N48497 N40716 N9533 N5978 N13925 N58401 N22161 N63123 N13231 N20857 N26272 N30967 N34824 N1581 N35450 N28313 N26176 N38909 N34394 N31801 N46861 N64467 N41375 N60491 N13404 N21817 N13138 N2018 N11231 N3264 N25450 N1843 N1730 N47218 N13429 N58580 N49040 N21020 N32928 N61880 N58601 N8855 N35448 N20602	N41881-0 N24272-1 N5957-0 N27845-0 N60374-0 N41178-0
615	U72395	11/14/2019 9:01:49 AM	N33191 N15069 N37956 N29624 N44885 N16770 N39923 N48543 N29344 N15281	N60231-0 N38404-0 N23563-0 N24965-0 N7901-0 N3064-0 N31679-0 N7494-0 N17759-0 N64095-0 N23446-0 N7618-0 N38215-0 N32567-0 N57604-0 N64858-0 N8114-0 N23508-0 N9756-0 N24171-0 N19926-0 N28203-0 N9621-0 N58660-0 N58301-0 N6578-0 N31406-0 N48613-0 N35609-0 N30454-0 N56211-0 N496-0 N59142-0 N30713-0 N43277-0 N37157-0 N16439-1 N4021-0 N15171-0 N13981-0 N42860-0 N39109-0 N33831-0 N53615-0 N8260-0 N13005-0 N33311-0 N3894-0 N46821-0 N31556-0 N42269-0 N62894-0 N4162-0 N17115-0 N27555-0 N47721-0 N53165-0 N35273-0 N60272-0 N3726-0 N61969-0 N35644-0 N60550-0 N43342-0 N40602-0 N59052-0 N16118-0 N34581-0 N38797-0 N44146-0 N4156-0 N17231-0 N47570-0 N38053-0 N55723-0 N7670-0 N28072-0 N64174-0 N43275-0 N21701-0 N23805-0 N47433-0 N58569-0 N8029-0 N4689-0 N14726-0 N17031-0 N23346-0 N55712-1 N36626-0 N49712-0 N55555-0 N20603-0 N6513-0 N6354-0 N12871-0 N41288-0 N4277-0 N36016-0 N36408-0 N47380-0 N16777-0 N60166-0 N27866-0 N22532-0 N47020-0 N8242-0 N29228-0 N30717-0 N52069-0 N42607-0 N14436-0 N16148-0 N47151-0 N61787-0 N58152-0 N37673-0 N46592-0 N57081-0 N31154-0 N56573-0 N42803-0 N29369-0 N706-0 N35393-0 N49364-0
616	U32594	11/10/2019 4:38:09 AM	N54359 N54359 N5227 N16695 N63188 N6253 N60844 N36602 N60586 N53050 N14644 N61961 N53538 N33835 N46527 N15122 N13923 N27235 N39118 N8000 N62055 N47671 N49229 N61997 N37942 N9955 N27154 N45794 N9120 N42691 N60699 N45690 N29361 N24298 N51505 N5183 N18445 N24447 N13169 N31801 N306 N43142 N47719 N34553 N41375 N21176 N10397 N47953 N64467 N48615 N47719 N20547 N61661 N27268 N13504 N21984 N6831 N64163 N29802 N3264 N42137 N54522 N10120 N47655 N11231 N51503 N27526 N14761 N46818 N59870 N63491 N53049 N13429 N52551 N22976 N22260 N14417 N40448 N49023 N40265 N39462 N24261 N18069 N64273 N29510 N40509 N3298 N50333 N52307 N5791 N19017 N44895 N9902 N53428 N35967	N54595-0 N23757-0 N23820-0 N18572-0 N41220-0 N9448-0 N61022-0 N29341-0 N14305-0 N14780-0 N17252-0 N50389-0 N53017-0 N44966-0 N38783-0 N65088-0 N9104-0 N47245-0 N51185-0 N45457-0 N12850-0 N61768-0 N288-0 N25138-1 N55645-0 N25471-0 N51051-0 N17965-0 N35567-0 N11830-0 N27079-0 N26130-0 N42965-0 N42346-1 N48015-0 N47851-0 N33981-0 N36545-0 N58051-0 N3232-0 N26179-0 N57097-0 N28983-0 N12589-1 N17952-0 N279-0 N11093-0 N59852-0 N10272-0 N21903-0 N64916-0 N35172-0 N45739-0 N9473-0
617	U18404	11/13/2019 9:00:26 AM	N25728 N30181 N52755 N60607 N60607 N36788 N52858	N4754-1 N39010-0
618	U66408	11/11/2019 1:28:21 PM	N53234 N39634 N55043 N28058 N24591 N11611 N23864 N18360 N8549 N57005 N48925	N26286-0 N15855-0 N38662-0 N63550-0 N63538-0 N8957-0 N40065-0 N22838-0 N13930-0 N23414-0 N154-0 N15194-0 N40725-0 N42961-0 N61623-0 N60872-0 N33964-0 N50302-0 N55204-0 N55689-0 N52622-0 N41172-0 N45616-0 N19542-0 N13259-1
619	U33506	11/11/2019 3:19:37 PM	N22279 N55402 N15077 N871 N30708 N32585 N9165 N996 N57582 N38032 N14185 N11101 N59704 N9751 N35737 N22562 N22562 N48411 N1843 N7943 N34037 N47889 N43202 N31688 N28091 N30017 N61195 N62443	N54482-0 N35272-0 N51506-0 N42039-0 N10688-0 N31370-0 N52474-0 N2350-0 N18708-0 N60872-0 N46029-0 N12523-0 N61623-0 N64542-0 N55204-0 N34915-0 N54489-0 N61145-0 N23414-1 N54988-0 N60272-0 N53054-1
620	U30351	11/11/2019 8:32:33 AM	N40811 N19638 N57582 N36753 N9170 N49977 N31722	N26607-1 N45616-0
621	U89249	11/10/2019 4:14:48 AM	N6072 N42768 N50155 N43295 N24237 N56692 N6233 N44942 N18663 N35505 N55326 N22007 N55125 N17694 N57557 N13893 N57888 N21265 N59691 N63790 N54827 N16715 N24298 N40949 N58576 N3057 N52518 N1398 N13231 N3854 N11745 N38701 N54842 N11523 N31801 N31061 N56918 N51457 N30160 N41375 N7172 N35710 N30681 N30612 N27214 N47020 N14761 N1730 N59250 N7019 N49475 N18360 N22976 N15501 N60902 N39462 N28213	N35907-0 N61022-0 N59407-0 N56227-0 N288-0 N42346-1 N1034-0 N53111-0 N64916-0 N17252-0 N16710-0 N15134-0 N36752-0 N9836-0 N2886-0 N9104-0 N52600-0 N61688-0 N55743-0 N15361-0 N58051-0 N29854-0 N61363-0 N50314-0 N57962-0 N54595-0 N61822-0 N18132-0 N47401-0 N54634-0 N2334-0 N12589-0 N9473-0 N18572-0 N53017-0 N17357-0 N12831-0 N32268-0 N38330-0 N29840-0 N53343-0 N22371-0 N19911-0 N9652-0 N7328-0 N1920-0 N47099-0 N29069-0 N5791-0 N46880-0 N44737-0 N44651-0 N22029-0 N61768-0 N29341-0 N33630-0 N22664-0 N55645-0 N43492-0 N44966-0 N22816-0 N37009-0 N9513-0 N15435-0 N39587-0 N12608-0 N3232-0 N46966-0 N21351-0 N12850-0 N33981-0 N57097-0 N63958-0 N17965-0 N39000-0 N19043-0 N47245-0 N27441-0 N16790-0 N55186-0 N11830-0 N195-0 N35029-0 N49953-0 N36964-0 N39461-0 N42266-0 N45543-0 N41617-0 N55714-0 N23779-0 N37022-0 N43869-0 N41220-0 N6926-0 N55059-0 N37377-0 N43528-0 N25212-0 N43083-0
622	U56912	11/13/2019 11:26:00 AM	N1150 N29177 N16215 N55846 N23520 N871 N871 N27612 N871 N27612 N20216 N6233 N27464 N65169 N39117 N39117 N4020 N20121 N36699 N20039 N56742 N24691 N49897 N15253 N49897 N39235 N12096 N54936 N46023 N46023 N46392 N45794 N16715 N16715 N27120 N27759 N10414 N31801 N23614 N35554 N51376 N40448 N10470 N9103 N11020 N41449 N37011	N33501-0 N22417-0 N4913-0 N23184-0 N10812-0 N18312-0 N36660-0 N19444-0 N48340-0 N33831-1 N41122-0 N59673-0 N34876-0 N26025-0 N53470-0 N14029-0 N39010-0 N61027-0 N47061-0 N51048-0 N15719-0 N13907-0 N4642-0 N21420-0
623	U37294	11/12/2019 7:43:38 PM	N4643 N21242 N6072 N55189 N871 N871 N19620 N871 N3345 N65123 N61217 N33247 N642 N4020 N52589 N7046 N40977 N50085 N46776 N60699 N14580 N9533 N16715 N16715 N24298 N61478 N34824 N12894 N12894 N47247 N46750 N26618 N21178 N38390 N51184 N62546 N31801 N306 N30429 N32924 N47719 N9056 N51464 N29948 N2018 N54910 N9360 N30054 N2511 N55620 N14742 N48449 N52555 N3222 N54536 N5104 N37250 N48925 N23575 N3469	N33677-0 N49556-0 N3123-0 N44422-0 N17059-0 N12029-0 N27560-0 N16096-0 N4754-0 N48063-0 N50415-1 N14592-0 N27601-0 N39269-0 N20678-0 N58114-0 N33885-0 N55132-0 N19592-0 N26262-0 N62386-0 N34579-0 N39317-0 N15279-0 N22407-0 N14726-0 N7821-0
624	U18301	11/12/2019 6:30:17 AM	N46077 N50760 N29177 N55846 N33969 N19638 N25336 N23653 N19473 N29544	N49180-0 N41020-0 N33619-1
625	U50652	11/11/2019 4:43:31 AM	N7208 N22599 N38816 N9282 N41573 N21771 N17652 N196 N12937 N4922 N9545 N60433 N44361 N31225 N3809 N35753 N37039 N28264 N38923 N27820 N41375 N46616 N63971 N8331 N35255 N58698 N4203 N50553 N62714 N43595 N47698 N10052 N7019 N38166 N35276 N23084 N37509 N64514 N50372 N40509 N2782	N5288-0 N27581-0 N209-0 N3466-0 N21342-0 N45270-0 N53017-0 N12042-0 N9322-0 N34930-0 N48015-0 N33872-0 N49685-0 N56193-0 N25623-0 N17342-0 N25414-0 N40300-0 N62570-0 N62599-0 N7701-1 N25471-0 N48759-0 N47747-0 N5370-0 N61006-0 N35388-0 N52600-0 N4295-0 N3541-0 N47067-0 N14531-0 N28382-0 N49030-0 N31273-0 N15435-0 N20224-0 N65088-0 N17340-0 N21758-0 N31370-0 N57005-0 N35172-0 N54038-0 N32418-0 N58712-0 N38783-0 N4663-0 N45375-0 N40033-0 N29001-0 N8061-0 N6819-0 N3392-0 N56061-0 N58553-0 N17965-0 N25867-0 N36703-0 N26179-0 N5171-0 N7128-0 N13575-0 N35738-0 N47889-0 N1914-0 N48578-0 N46258-0 N51185-0 N24686-0 N37833-0 N23469-0 N63646-0 N22549-0 N8929-0 N18613-0 N23935-0 N49879-0 N9158-0 N23184-0 N4912-0 N57527-0 N18115-0 N28773-0 N36712-0 N16280-0 N53111-0 N40431-0 N15855-0 N23784-0 N44399-0 N35729-0 N28204-0 N45561-0 N33848-0 N37332-0 N54300-0 N20331-0 N50469-0 N30188-0 N11830-0 N46972-0 N63550-0 N41078-0 N41698-0 N9475-0 N61742-0 N26952-0 N5497-0 N13341-0 N17482-0 N18423-0 N32087-0 N42642-0 N16344-0 N50302-0 N48280-0 N53296-0 N28862-0 N47851-0 N62729-0 N54868-0 N43432-0 N24821-0 N21519-0 N31763-0 N23254-0 N48606-0 N26607-0 N28448-0 N13051-0 N26702-0 N40973-0 N56598-0 N52203-0 N61623-0 N26376-0 N53302-0 N44324-0 N48610-0 N21915-0 N59252-0 N28757-0 N41842-0 N33981-0 N54397-0 N2869-0 N15020-0
626	U8262	11/12/2019 5:45:36 PM	N50193 N42363 N49384 N53387 N7563 N6695 N42973 N39638 N23689 N37123 N36561 N58518 N56841 N34824 N26176 N5102 N24696 N17161 N27526 N1730 N31064 N49023 N37509	N7821-0 N6890-0 N42977-0 N54125-1 N39317-0 N33885-0 N31978-0 N16096-0 N22407-0 N33677-0 N53084-0 N45704-0 N18406-0 N46607-0 N17059-0 N24509-0 N20495-0 N17586-0 N44422-1 N33212-0 N20678-0 N27560-0 N62386-0 N23081-0 N58114-0 N33005-0 N14592-0
627	U20248	11/9/2019 4:13:45 AM	N42620 N36530 N5283 N57485 N52269 N50475 N19495 N4607 N33013 N52555 N8148 N33203 N35671 N2735 N22816 N3491 N57005	N28983-0 N35290-0 N30295-0 N59508-0 N28910-0 N43665-0 N27845-0 N35486-0 N33203-0 N43373-0 N15117-0 N55940-0 N55582-0 N39115-0 N30151-0 N53017-0 N10867-0 N41881-1 N8913-0 N31002-0 N62070-0 N24272-0 N17859-0 N50135-0 N58075-0 N14830-0 N62838-0 N279-0 N25764-0 N1480-0 N47267-0 N18708-0 N61822-0 N23760-0 N3491-0 N27583-0 N18378-0 N8519-0 N5442-0 N26319-0 N51398-0 N15194-0 N15134-0 N43492-0 N37108-0 N36707-0 N5889-0 N41178-0 N60374-0 N41615-0
628	U16116	11/13/2019 1:04:34 PM	N35009 N64777 N35835 N23024 N52301 N10715 N57524 N46844 N36053 N15634 N64669 N29041 N9653 N31057 N60333 N50748 N26265 N22161 N31165 N619 N51330	N51048-1 N36261-0 N47061-0 N4642-0 N20746-0 N8509-0 N7618-0 N14029-0
629	U52729	11/12/2019 7:15:06 PM	N60303 N26567 N19743 N26501 N49951 N55846 N25436 N51664 N49745 N57255 N23790 N35218 N59190 N47525 N24274 N28691 N54103 N59026 N51396 N8834 N58090 N52361 N7699 N22787 N64554 N8446 N55922 N17895 N20708 N42394 N38701 N4052 N306 N1841 N4526 N47482 N26012 N47719 N42620 N2363 N28290 N51020 N11415 N61664 N27526 N63855 N11653 N47020 N60543 N5960 N60212 N23118 N9317 N21970 N16016 N56154 N59931 N63697	N12029-0 N33677-0 N42977-0 N33885-0 N17059-0 N7821-1 N20678-0
630	U42043	11/12/2019 7:34:18 PM	N43955 N8258 N21317 N50372 N21503 N32799	N7821-0 N42977-0 N33885-0 N12029-1
631	U58283	11/11/2019 4:32:10 AM	N138 N9441 N306 N1167 N41375 N11514 N9114 N1429 N64273 N28257	N4912-0 N5434-0 N62729-0 N56193-0 N35729-1 N12042-0 N56598-0 N49685-0 N18870-0 N62570-0 N50469-0 N37870-0 N9475-0 N31273-0 N27581-0 N53318-1 N64542-0 N28047-1 N25414-0 N48759-1
632	U32512	11/12/2019 12:27:53 PM	N54642 N20263 N33513 N1150 N32585 N15069 N49745 N11291 N63906 N12907 N24774 N57737 N3674 N16290 N20787 N33969 N61347 N16260 N34694 N50843 N40373 N53531 N12194 N28053 N11727 N885 N13231 N59440 N28238 N34824 N30353 N13374 N54842 N16662 N29867 N52382 N11273 N47686 N209	N33883-0 N32544-0 N62386-0 N47114-0 N32182-0 N41220-0 N45389-0 N61497-0 N3123-1 N57754-0 N41020-0 N34956-0 N34998-0 N42634-0 N33212-0 N40539-0 N3344-0 N21741-0 N22339-0 N2823-0 N26673-0 N22407-0 N16096-0 N63970-0 N6975-0 N21753-0 N59469-0 N49180-0 N62360-0 N58363-0 N64851-0 N18708-0 N13974-0 N40839-0 N26262-0 N45551-0 N13827-0 N29155-0 N19318-0 N25624-0 N59324-0 N60272-0 N57713-0 N31029-0 N60105-1 N17069-0 N57426-0 N6056-0
633	U3120	11/11/2019 3:10:56 PM	N16215 N138 N34669 N43955 N9721 N787 N5486 N60673 N10843 N28992 N15634 N5102 N8448 N8448 N16864 N17589 N8448 N15284 N29053	N43460-0 N10688-0 N16804-0 N64009-0 N2952-0 N55207-0 N16920-0 N52474-0 N28448-0 N57957-0 N103-0 N53585-1 N35287-0 N23081-0 N23784-0 N40065-0 N33831-0 N26286-0 N16505-0 N60727-0 N47981-0 N30108-0 N61632-0 N55631-0 N39844-0 N51241-0 N6926-0 N13930-0 N32691-0 N40468-0 N3841-0 N30998-0 N4278-0 N3541-0 N49279-0 N33964-0 N6056-0 N13259-0 N57402-0 N50302-0 N26130-0 N24707-0 N25471-0 N30518-0 N22664-0 N9139-0 N3821-0 N2350-0 N24550-0 N51506-0 N30475-0 N61623-0 N52622-0 N43648-0 N3506-0 N37781-0 N41222-0 N35738-0 N53054-0 N56517-0 N63538-0 N44290-0 N42961-0 N50107-1 N17342-0 N41623-0 N25377-0 N15137-0 N19542-0 N23547-0 N54489-0 N18708-0 N46751-0 N54988-0 N20954-0 N39461-0 N46526-0 N62336-0 N39765-0 N55204-0 N1914-0 N43502-0 N32923-0 N25867-0 N2-0 N61359-0 N54482-0 N12028-0
634	U78820	11/10/2019 11:31:11 AM	N45729 N996 N19001 N11005 N3003 N26333 N5104 N58601 N10073 N33981	N57614-1 N53245-0 N61185-0 N61022-0 N64513-0 N49279-0 N59390-0 N44651-0
635	U8623	11/13/2019 11:40:17 AM	N21383 N18760 N37367 N35022 N55743 N45456 N812 N27119 N62058 N6616 N32004 N724 N60702 N33013 N40475 N61274 N16016 N3128	N15238-0 N9354-0 N63106-0 N11363-0 N4913-0 N25295-0 N7121-0 N25315-0 N24865-0 N50023-0 N11769-0 N53861-0 N22193-0 N64632-0 N12377-0 N23162-0 N49483-0 N36660-0 N13907-0 N61032-0 N33312-0 N44290-0 N4537-0 N34876-0 N31448-0 N48340-0 N40387-0 N9623-0 N33831-0 N51853-0 N33-0 N56249-0 N34382-0 N4428-0 N8084-0 N36933-0 N45551-0 N59673-0 N27198-0 N21420-0 N52782-0 N9596-0 N13891-0 N17759-0 N24157-0 N25040-0 N53470-1 N20428-0 N51048-0 N29468-0 N26940-0 N30089-0 N4247-0 N64858-0 N32519-0 N29679-0 N42634-0 N45742-0 N20729-0 N63599-0 N21712-0 N22880-0 N33745-0 N22457-0 N36659-0 N48937-0 N14029-0 N42143-0 N2046-0 N26025-0 N25088-0 N47717-0 N16291-0 N55949-0 N8509-0 N38808-0 N47061-0 N50138-0 N62894-0 N41511-0 N31050-0 N3344-0 N5048-0 N65197-0 N26081-0 N50601-0 N7466-0 N29340-0 N15719-0 N19592-0 N50415-0 N39187-0 N55132-0 N24376-0 N16311-0 N26673-0 N50381-0 N9009-0 N16431-0 N8622-0 N19444-0 N35739-0 N15450-0 N22417-0 N10642-0 N35047-0 N4807-0 N55281-0 N41172-0 N63656-0 N18887-0 N9720-0 N47149-0 N4642-0 N64914-0 N20036-0 N59385-0 N63796-0 N4754-0 N56227-0 N34925-0 N57713-0 N47132-0 N27515-0 N8347-0 N26262-0 N49119-0 N31978-0 N9349-0 N13486-0 N46992-0 N37774-0 N36638-0 N43102-0 N26376-0 N39010-0 N5146-0 N32118-0 N33501-0 N34048-0 N38215-0 N64840-0 N8643-0 N57426-0 N11511-0 N58813-0 N7431-0 N62049-0 N10812-0 N43415-0 N52502-0
636	U66868	11/9/2019 7:21:50 AM	N51112 N38939 N48811 N9012 N44310 N38182 N46229 N13429	N18870-0 N32846-0 N6926-0 N16209-0 N12168-0 N57005-0 N279-0 N10754-0 N17340-0 N43370-0 N33981-0 N37377-0 N52000-0 N24272-1 N39115-0 N50329-0 N26084-0 N53343-0 N27845-0 N18708-0 N13580-0 N10350-0 N53017-0 N6825-0 N62838-0 N26179-0 N1774-0 N49908-0 N41178-0 N12325-0 N55645-0 N36786-0 N7128-0 N47934-0 N732-0 N3491-0 N60585-0 N43492-0 N26706-0 N28735-0 N31679-0 N23784-0 N33872-0 N43595-0 N5442-0 N30295-0 N58553-1 N26278-0 N21342-0 N3580-0 N11821-0 N1019-0 N43202-0 N11853-0 N15194-1 N29840-0 N58140-0 N44324-0 N25764-0 N57943-0 N60374-0 N45550-0 N58051-0 N41617-0 N3930-0 N27583-0 N37394-0 N41569-0
637	U33571	11/9/2019 9:59:46 AM	N55829 N30342 N56253 N58264 N26504 N54012 N37363 N52536 N44959 N32284 N39221 N34069 N42620 N25885 N22858 N45146 N43915 N2782 N11907 N53895 N2782	N58051-0 N5957-0 N52000-0 N5442-0 N3930-0 N27845-0 N41178-0 N50389-0 N732-0 N43595-0 N20186-0 N18870-0 N59852-0 N11363-0 N58075-1 N60374-0 N24272-0 N37377-0 N41881-0 N51398-0 N39115-0 N5889-0
638	U40403	11/10/2019 5:01:18 PM	N3501 N51840 N41648 N6231 N9808 N15580 N9884 N45388 N6231 N12907 N30662 N27644 N10402 N15743 N62996 N55435 N32965 N28079 N30867 N14000 N8122 N32203 N59691 N18835 N4593 N54834 N32312 N10928 N55435 N40716 N36053 N6655 N38352 N33244 N18378 N11005 N11442 N19373 N18188 N46357 N47916 N55114 N64474 N42420 N19473 N40009 N53195 N16443 N24728 N39004 N18378 N48699 N29221 N54980 N60519 N9317 N64436 N54730 N33003 N56877	N48280-0 N17070-0 N28888-0 N990-0 N2702-1 N18132-0 N21758-0 N61363-0 N63601-0 N40071-0 N28757-0 N50060-0 N10350-0 N26179-0 N279-0 N28324-0 N16833-0 N48015-0 N33630-0 N25138-0 N3392-0 N56774-0 N45428-0 N57651-0 N1129-0 N47851-0 N13684-1 N23784-0 N35388-0 N17104-0 N18613-0 N2871-0 N18405-0 N46966-0 N38783-0 N37533-0 N59252-1 N23085-1 N47889-0 N45375-0 N27349-0 N51330-0 N65088-0 N53907-0 N28788-0 N55411-0 N23779-0 N40495-0 N30135-0 N55186-0 N28668-0 N29341-0 N55489-0 N41842-0 N7328-0 N17952-0 N26130-0 N49685-1 N26706-0 N28934-0 N24429-0 N50005-0 N41893-0 N36681-0 N12608-0 N55572-0 N12761-0 N26607-0 N16659-0 N15224-0 N35293-0 N10359-0 N23184-0 N38691-0 N40356-0 N51185-0 N18423-0 N22029-0 N17307-0 N64513-0 N50389-0 N37394-0 N49354-0 N59407-0 N42965-0 N20133-0 N10169-0 N5783-0 N38998-0 N16790-0 N5905-0 N59653-0 N32144-0 N41224-1 N26702-0 N43073-0 N4861-0 N29128-0 N51634-0 N25546-0
639	U31142	11/12/2019 4:24:00 PM	N56694 N35554	N3344-0 N33212-0 N54125-0 N6929-0 N40380-0 N29456-0 N12551-0 N46607-0 N1680-0 N33123-0 N58241-0 N39317-0 N64094-0 N6890-0 N19423-0 N27560-0 N18887-0 N16096-0 N19092-0 N62386-0 N44422-0 N64748-0 N34724-0 N27648-0 N42724-0 N20678-0 N33755-1 N9349-0 N14726-0 N261-0 N33261-0 N38512-0 N305-0 N17059-0 N47817-0 N45704-0 N33885-0 N65151-0 N9719-0 N42977-0
640	U8484	11/13/2019 12:34:21 PM	N39498 N37047 N29276 N47020 N40060 N3940 N712 N4770 N54691 N56199 N13404 N13138 N48697 N42620 N11231 N14761 N29510 N15676 N22816 N2735 N13933	N40438-0 N33831-0 N47061-0 N28523-0 N41511-0 N7618-0 N20746-0 N23129-0 N56214-0 N38215-0 N47020-0 N37753-0 N21420-0 N22417-1 N14862-0 N21128-0 N4642-0 N36660-0 N57426-0 N51048-0 N33501-0 N15719-0 N50415-0 N14029-0 N8509-0 N3123-0 N13907-0 N4510-0 N61032-0 N50138-1 N35273-0
641	U20186	11/13/2019 8:22:33 AM	N14343 N38918 N14845 N60223 N24817 N6064 N5683 N57589 N53784 N11650 N64039 N58078 N7875 N17184 N4623 N6023 N12760 N47849 N22014 N52670 N51842 N58091 N43295 N31318 N64565 N58597 N43635 N27096 N28660 N30559 N24817 N38868 N35420 N24025 N39334 N59932 N28660 N24131 N23439 N8650 N9034 N8694 N45591 N63633 N48645 N754 N20916 N25391 N48600 N36361 N15296 N12775 N3968 N32842 N47228 N45291 N24131 N63229 N47228 N11593 N44369 N29877 N62486 N14984 N58185 N61388 N2647 N35224 N42025 N14179 N12318 N10502 N34666 N35765 N29227 N42811 N51696 N38701 N53834 N64609 N5320 N53834 N28679 N8730 N23159 N32169 N52840 N30121 N12827 N25245 N51058 N37394 N20816 N60982 N51613 N26826 N60982 N9890 N1761 N37822 N17365 N44070 N38166 N21615 N25633 N51930 N18583 N5960 N5145 N51222 N63883 N64875 N44912 N14781 N35385 N38660 N13797 N33532 N40442 N62266 N40817 N4371 N62258 N20879 N9103 N14783 N28445 N9575 N36253 N56074 N13486 N35305 N46092 N43492 N30108	N26262-0 N23508-0 N42143-0 N26271-1 N37753-0 N5146-0 N38999-0 N32849-0 N287-0 N37497-0
642	U21937	11/9/2019 6:11:08 PM	N31224 N19381 N24148 N51706 N55187 N49177 N1842 N27868 N32109 N44402 N33976 N45794 N56486 N43903 N46681 N477 N31666 N23653 N62634 N13231 N24298 N38390 N56753 N21178 N26176 N49134 N31801 N62546 N24243 N64467 N10559 N41375 N43142 N35710 N29510	N47020-0 N36752-0 N1034-1
643	U1875	11/12/2019 5:00:19 PM	N22544 N56514 N47954 N17248 N47768 N13231 N8448 N52536 N43142 N4166 N32570 N4917 N28888 N62959 N5379 N59805 N54300	N33885-0 N33677-0 N20495-0 N17059-0 N7821-1 N42977-0
644	U75685	11/11/2019 7:08:42 AM	N1150 N60209 N62006 N65066 N46392 N32662 N34287 N43142 N33096 N22307 N42620 N46795 N32498 N64273 N6218 N63578	N6616-0 N48890-0 N33201-0 N6693-0 N7128-0 N21157-0 N23254-0 N5288-0 N61320-0 N15761-0 N54868-0 N27079-0 N40342-0 N25527-0 N63449-0 N45561-0 N17009-0 N18103-0 N61359-0 N29536-0 N26130-0 N33981-0 N35671-0 N35290-0 N40318-0 N45375-0 N22146-0 N61623-0 N29800-0 N64734-0 N61214-0 N990-0 N8567-0 N3734-0 N33964-0 N24301-0 N4295-0 N23784-0 N39949-0 N10464-0 N28699-0 N5001-0 N6343-0 N64273-0 N47095-0 N13801-0 N38488-0 N19848-0 N16342-0 N51346-0 N42961-0 N2444-0 N27581-0 N14305-0 N47433-0 N28947-0 N13051-0 N11830-0 N37651-0 N64634-0 N53008-0 N36509-0 N11702-0 N20147-0 N10470-0 N43073-0 N34820-0 N45076-0 N21309-0 N59343-0 N35937-0 N8191-0 N16809-0 N3476-0 N22442-0 N15435-0 N63341-0 N35776-0 N35106-0 N21915-0 N19300-0 N3697-0 N29128-0 N11301-0 N60186-0 N36545-0 N154-0 N63086-0 N18870-0 N28324-0 N22942-0 N27143-0 N49252-0 N61572-0 N3737-0 N12800-0 N13689-0 N36836-0 N53901-0 N4815-0 N23008-0 N63538-0 N14780-0 N43309-0 N19770-0 N58638-0 N56051-0 N4663-0 N58020-0 N33848-0 N18340-0 N31748-0 N32437-0 N23060-0 N56464-0 N62093-0 N47475-0 N38947-0 N60272-0 N26902-0 N3580-1 N29541-0 N22999-0 N40356-0 N10061-0 N1914-0 N16280-0 N47981-0 N62804-0 N46567-0 N51156-0 N10754-0 N7754-0 N35729-0 N52294-0 N64243-0 N19099-0 N25623-0 N36273-0 N10867-0 N58572-0 N30188-0 N40065-0 N8399-0 N31763-0 N58143-0 N28983-1 N3841-0 N209-0 N33347-0 N26514-0 N29218-0 N5370-0 N19735-0 N37332-0 N40824-0 N19345-0 N20660-0 N26712-0 N3894-0 N56193-0 N21519-0 N18405-0 N59761-0 N33632-0 N28578-0 N41651-0 N53214-0 N41698-0 N45294-0 N13259-0 N57090-0 N44928-0 N52040-0 N41309-0 N36336-0 N55689-1 N8957-0 N4633-0 N18378-0 N28811-0 N58030-0 N31626-0 N48350-0 N32791-0 N53017-0 N54482-0 N22318-0 N13730-0 N51241-0 N17952-0 N20018-0 N3541-0 N26262-0 N36584-0 N14522-0 N35738-0 N29839-0 N60470-0 N20413-0 N2952-0 N5905-0 N64228-0 N43587-0 N24686-0 N62212-0 N50389-0 N36703-0 N47851-0 N65236-0 N35172-0 N9139-0 N52665-0 N41881-0 N27101-0
